RATING,QUOTE
False,24 ORAS EXPRESS CHINA VESSEL SA PINAS PINASABOG NA (CHINA VESSEL IN THE PHILIPPINES HAS BEEN BLOWN UP) WEST PHILIPPINE SEA)!
False,KAKAPASOK LANG OMG! mga OLlGARKO NAPRANlNG na MERALCO SARADO na ni PBBM TULFO SUMALUDO DlLAWAN lYAK (JUST IN OMG! OLIGARCHS BECAME PARANOID MERALCO SHUT DOWN BY PBBM TULFO SALUTED YELLOWS WEEP). GOODBYE MERALCO NA. ITO ANG NAGPA-IYAK SA MGA OLIGARKO DILAWAN. PARA SA PILIPINAS TO! MARAMING SALAMAT PBBM ANG DAMI (GOODBYE NOW TO MERALCO. THIS IS WHAT MADE THE OLIGARCHS YELLOWS CRY. THIS IS FOR THE PHILIPPINES. THANK YOU PBBM THAT’S A LOT ).
False,PANOORIN! LENI at ROXAS INIWAN NA ANG PARTIDO NILA (Watch! Leni and Roxas have left their party)!
False,Kinarma na? Frequencies ng ABS-CBN nakuha na ni Willie Revillame matapos ang pang aapi sa kanya ng Network. (Struck by bad karma? Willie Revillame has taken the frequencies of ABS-CBN after the mistreatment he suffered under the network).
False,NAKU PO! Grabe nangyare kay Digong Pinatawag nasa ICC Interview Nakuha na! PBBM Umaksyon na VP SARA. (Oh no! Something terrible happened to Digong. Summoned by the ICC. Interview was received! PBBM already took action Vice President Sara Duterte-Carpio).
False,"BREAKING NEWS NGAYON (today)! ABSCBN ANTHONY TABERNA NAGISING SA KATOTOHANAN TINAWAG NA BOBA SI LENI ROBREDO (ABS-CBN’s Anthony Taberna woke up to the truth, called Leni Robredo a stupid woman),"
False,"Leni Robredo: Pag ang ulan tumila tapos biglang umaraw climate change na iyun. Iyun na ang climate change. Kaya huwag natin gawing biro kung di naman tayo seryoso. (When the rain stops pouring then the sun suddenly shines, that’s climate change. That is climate change. So let’s not make fun of it when we are not serious.)"
False,"RISA IBALIK DAPAT PERA NG PHILHEALTH BAGO NIYA ISULONG NA IBALIK ANG PEOPLE POWER, RISA NAPAHIYA (RISA SHOULD RETURN PHILHEALTH’S MONEY BEFORE SHE PROPOSES TO BRING BACK PEOPLE POWER, RISA EMBARRASSED)!"
False,"KAPAPASOK LANG SA WAKAS PRES MARCOS UMAKSYON na 20 PESOS PER KILO BIGAS MANGYAYARI na VP SARA NATUWA. (Just in. Finally, President Marcos took action. 20 pesos per kilo of rice will now happen. [Vice President Sara Duterte] was delighted.)"
False,WALANG KINABUKASAN ANG KABATAAN KAY DUTERTE — ELAGO (The youth has no future in Duterte — Elago)
False,US Coast Guard hindi nagpatinag! Pinaputukan umano ang dalawang Chinese warship na nangharang sa WPS (USCG unshaken! Fired at two Chinese warships blocking entry to the West Philippine Sea)
False,"Habang naghihintay ng flight papuntang US para umatend ng graduation ng kanyang anak na si Jilian ay natulog si VP Leni Robredo sa mga upuan sa airport ng 5 oras. (While waiting for their U.S. flight to attend her daughter Jillian’s graduation, VP Leni Robredo slept on the airport seats for 5 hours.)"
False,Just Now : Wasak at NAPAHlYA si Sen CHIZ ESCUDERO walang kawala sa Utos ni Pres Marcos Media Natameme (Sen. Chiz Escudero was ruined and humiliated. No escape from the orders of President Marcos. Media was dumbfounded).
False,WARRANT OF ARREST! PBBM GINULAT DUTERTE! KULONG ANG HATUL! BUMALIKTAD PDEA! PINALAYAS KASAMA CHINA (PBMM surprised Duterte! Imprisonment is the verdict! PDEA flipped! Sent away along with China)!
False,24 ORAS EXPRESS REGALO NG RUSSIA NASA MINDANAO NA (RUSSIA’S GIFT NOW IN MINDANAO)!
False,"Nakakabaliw na pangyayari, isang kahindik-hindik na insidente ang nangyari sa harap ng SM MegaMall, libu-libong tao ang pumila sa gulo na nagdulot ng traffic, may mga nahimatay pa at kinailangan pang ma-ospital."
False,Wala daw namatay sa BAKULAM sa Pinas. Talagang wala kayong mare report. Di n’yo naman tina track. Ang meron kayo c0víd tracer. Wala tayong bakulam death tracer sa Pinas.
False,Yeahhh!!! Grade 10 Next year Direct to College na Wala Ng K-12 (G-10 next year can now directly go to College K to 12 is already gone).
False,US Abandons Israel’s Side! Muslim Countries Join Forces in Gaza! Israel is completely blockaded.
False,MAPAPABILIB KA PILIPINAS WAR SUBMARINE GINAWA NG PINOY (YOU WILL BE AMAZED PHILIPPINES WAR SUBMARINE MADE BY A FILIPINO)!
False,"Raoul Manuel Tanggal na? Supalpal kay Atty Roque at Sen Bato. Tanggal ang sungay (Raoul Manuel removed? Slapped by Atty. [Harry] Roque, Sen. Bato [Ronaldo Dela Rosa], dehorned)"
False,"KAPAPASOK LANG: NAG-RESIGN na SA WAKAS! DILG ABALOS KUMPIRMADO Grabe ang Nangyari Pres marcos BISTADO (Just in: resigned finally! DILG Abalos confirmed/What happened was harsh, Pres Marcos was busted)."
False,"Kung ako iyong pangulo, i-declare ko na ang martial law. Close the Senate…the Congress, isara na iyan (If I were the president, I’d declare martial law. (I’ll) close the Senate…the Congress)."
False,VP LENI ROBREDO SISIBAKIN NA SA PWESTO | BONGBONG MARCOS ANG TUNAY NA BISE PRESIDENTE NG PILIPINAS (VP Leni Robredo to be sacked from her position | Bongbong Marcos the real vice president of the Philippines)!
False,JUST IN : FINALLY!CONFIRMED!MALACAÑANG MARCOS DUTERTE TANDEM OPISYAL ng PINILI sa 2022! DILAW4N IYAK (Finally! Confirmed! Malacañang officially chooses the Marcos-Duterte tandem for 2022! Yellows cry).
False,"now, direct Trump announced that Roche Medical Company will launch the vaccine it invented next Sunday, and millions of doses are ready from it!!! –the end of the play."
False,"BREAKING NEWS TODAY JANUARY 22, 2021 PRES DUTERTE MAY BAGONG UTOS SMARTMATIC TATANGGALIN (Pres. Duterte has a new order, Junk Smartmatic)."
False,"JUST IN: CONFIRMED! PRES DUTERTE,PINATUNAYANG PACQUIAO BINAYARAN lang ang COLLEGE DIPLOMA sa UMAK (President Duterte proves Pacquiao just paid for his UMak college diploma)?"
False,TUGON SA BOMBA NG CHINA! GRABE PRES BBM! LALABAN NA TAYO! PINALAYAS SI HUANG! NAGALIT NA BUO MUNDO (Answer to China’s bombing! President BBM! We’ll now fight! Huang kicked out! The entire world got mad)!
False,"KAKAPASOK LANG TAGUMPAY! K-12 ni PNOY NAIBASURA NA PBBM at VP SARA PIRMADO na K-10 NEW CURRICULUM.!! (Just in, victory! K to 12 of former President Noynoy Aquino was junked. President Bongbong Marcos and Vice President Sara Duterte signed the new K to 10 curriculum)."
False,"The Department of Health categorically denies unfounded rumors that it will report an artificial increase in COVID-19 cases close to election day for partisan use against any candidate at any level,"
False,Testigo lumutang ako mismo nakakita GM PCSO Mel Robles nabulaga (Witness came out: ‘I have seen it myself.’ PCSO General Manager Mel Robles shocked)
False,"JUST IN: DILAWAN, KUMPIRMADONG BIGONG MAPA-DISQUALIFY si BONGBONG MARCOS| KAMPO ni ROBREDO NANLUMO (Yellows, confirmed to have failed in disqualifying Bongbong Marcos | Robredo camp disheartened)!"
False,"Pandaigdigang Paliparan ng Pilipinas (Philippine International Airport).The latest false video was posted by YouTube channel BANAT NEWS TV on Aug. 3 with the title, JUST IN : FINALLY! APRUBADO na (now approved)! PRES DUTERTE RENAME ng (of) NAIA to MIA PALITAN na (change it now)! TULFO YAP GOODNEWS!"
False,24 ORAS EXPRESS AMERICA AT PILIPINAS BUMANAT NA SA WEST PHILIPPINE SEA (AMERICA AND THE PHILIPPINES LAUNCH ATTACKS IN THE WEST PHILIPPINE SEA)!
False,New Spanish Law Offers Citizenship For Those With These Last Names
False,"SHOCKING: BIGLAAN TO! TINUGIS na OMG! WANTED na TAMBA! DI MAHAGILAP DI NAKALIGTAS UTOS NG PANGULO (This is sudden! Being pursued, oh my god! Now wanted Tamba! Cannot be found cannot escape the president’s order)."
False,"Grabe ganito pala sa lugar pag ‘one child policy’ | sinusunog yung mga nahuhuli nilang sobra na anak (So this is what happens in a place with a one child policy | captured children of families that violate the policy are incinerated),"
False,"No one remembered that Noynoy Aquino did not participate in the 2010 debates. In the latter case, it was a correct tactical decision: Aquino was leading all rivals."
False,A New Horizon: Pagkuha ng Philippine Navy ng HMS Westminster F237 at HMS Argyll F231 (The Philippine Navy’s receipt of HMS Westminster F237 and HMS Argyll).
False,GUINNESS WORLD RECORD LONGEST MOTORCADE BBM.
False,NAKAKAGUKAT: [sic] DATA BASE ng COMELEC NA HACKED NA| Mga PLANONG PANDARAYA Kay BONGBONG MARCOS BISTADO!! (Shocking: Comelec database hacked/Plans to commit voter fraud against Bongbong Marcos revealed!)
False,"Angat buhay ni Leni. Libreng school supplies Sa mga kabataan , kinumpiska Ng mga pulis (Leni’s Angat Buhay. Free school supplies for the youth, confiscated by the police)."
False,OMG MARCOS ACCOUNT SA AUSTRALIA HETO NA! NAKU PO LIDER NG AUSTRALIA LUMAPIT NA KAY PBBM (Oh my god! The Marcos account in Australia is finally here! Oh my the leader of Australia has approached President Bongbong Marcos).
False,"ATTENTION ALL SENIORS & PENSIONERS! SSS 13TH MONTH PENSION AT ₱1,000 INCREASE, SABAY IBIBIGAY (SSS 13th month pension and P1,000 increase will be given simultaneously)!"
False,"Viral at trending ngayon sa social media ang diumano’y balitang: National Security Adviser Professor Clarita Carlos, sinibak na sa pwesto si former spokesperson Lorraine Badoy."
False,NAKU PO NAGKAGULO NA SA SINGAPORE PBBM NAKUHA NA ANG MARCOS ACCOUNT? (Oh my it was mayhem in Singapore. President Bongbong Marcos had retrieved the Marcos account?)
False,"In fact, even sa U.S., siya ay na-censure na at siya ay dineklara na persona non grata na siya ay gumagawa lamang ng mga kuwento diyan sa mga human rights … violations na iyan (in the U.S., she was censured and declared persona non grata, and making up human rights violations cases). Source: Atty Larry Gadon official Facebook page, PERA , SALAPI , KWARTA !... (Archived), June 18, 2021, from 01:58 to 02:13"
False,Pinakamalaking goodnewas (sic) para sa Pilipinas nakakaproud nang yayari sa Marcos administration na Maging bahagi na ng pilipinas ang SabaH mabuhay ang pilipinas mabuhay ang mga taga SABAH.
False,"Ang Oerlikon 35mm anti-aircraft gun ay isa lang sa maraming bagong sistema ng armas na nakuha ng militar ng pilipinas nitong mga nakaraang taon. Kasama sa [military] exercise ang pagpapaputok ng Oerlikon 35mm anti-aircraft gun na may kakayahang magpaputok ng hanggang 1,000 rounds kada minuto."
False,REST IN PEACE PURA LUKA VEGA. Filipino artist | Influencer | Drag Queen. 1990-2023.
False,"PBBM Pambansang Pabahay Para sa Pilipino Program. 6 Million Pabahay ang itatayo ni PBBM, at nag uumpisa na kaming mag lista ng mga makakasama..SA MGA GUSTO MAG PALISTA ONLINE REGISTRATION MAG PALISTA DITO. (6 Million housing units will be built by PBBM, and we already started listing down those who will be included. TO THOSE WHO WANT TO BE LISTED UNDER ONLINE REGISTRATION REGISTER HERE)"
False,CHINA KINUHA NA PATI ILOCOS! PBBM BINALAAN NA CHINA! GYERA NA TALAGA! BIGLAANG ANUNSIYO NG PANGULO (China has already captured Ilocos! President Bongbong Marcos warned China! This is war! Sudden announcement of the president)!
False,JUST IN: KORTE MAY ORDER NA KAY RISA NA DAPAT IBALIK ANG PERANG NINAKAW NILA MULA SA PHILHEALTH! (Court orders Risa to return money stolen from PhilHealth!)
False,Mayor Sara ipakulong si Trillanes sa mental hospital (Mayor Sara will have Trillanes held in mental hospital).
False,JUST IN: HALA! AMERICA NAGPASAB0G ng PANINIRA kay BONGBONG MARCOS! PRES DUTERTE NAGULANTANG (Just in: Oh no! America unleashes attack against Bongbong Marcos! President Duterte is shocked)!
False,"CORONAVIRUS NASA PILIPINAS NA | MAG INGAT SA KUMAKALAT NA VIRUS AT ALAMIN KUNG ANONG DAPAT GAWIN (Coronavirus, already in the Philippines | Beware of the spreading virus and know what to do)!"
False,"In 2014, the NIH under [doctor Anthony] Fauci developed a dengue vaccine which had some signals in it that there were pathogenic priming. In other words in clinical trials, they saw some signs that you could get an antibody response but get much sicker when you were exposed, but they ignored them. They gave it to the Philippines, and they gave hundreds of thousands of children this vaccine. And when the dengue came around, those children became horribly ill and 600 of them died. Source: Daystar TV official Facebook page, Ministry Now – Robert F. Kennedy, Jr. and Del Bigtree, May 20, 2020, watch from 15:34 to 16:05"
False,ULTIMATUM NG JAPAN. NAGDEKLARA NASA CHINA GYERA! (Japan’s ultimatum. Declared war on China)!
False,DELIKADO RUSSIA SINABING LULUSOB SA TERITORYO NG UNITED STATES (Dangerous! Russia declared invasion of United States territory)!
False,"Anyari CBCP? – Arestado ang isang ‘Bishop’ dahil sa shabu sa Cavite (What happened, CBCP? A ‘bishop’ was arrested in Cavite for crystal meth)!"
False,"KAKAPASOK LANG GRABE! RAFFY TULFO NILUSOB ang DEPED, K-12 PROGRAM ni PNOY TANGGAL AGAD (JUST IN: [Sen.] Raffy Tulfo charged into DepEd, late President Benigno Aquino III’s] K-12 program immediately removed)"
False,"VP LENI TINANONG SI PRES DUTERTE: ‘ANO ANG MAITUTULONG NG CURFEW LABAN SA SAKIT?‘ (VP Leni asks Pres. Duterte: ‘What can curfew do to treat the illness?’),"
False,"CHINA NAGULAT SA MARTIAL LAW! GRABE PRES BBM! LALABAN NA TAYO! LAST WARNING SA WPS! BUO MUNDO UMALMA. (China was shocked with Martial Law! Amazing, President Bongbong Marcos! We will fight! This is the last warning on the West Philippine Sea! The whole world objected."
False,"ABS-CBN van tumaob habang binabantayan ang dolomite sa kasagsagan ng Bagyong Ulysses (ABS-CBN van overturned while covering the dolomite (beach) amid Typhoon Ulysses). Source: Jay Sonza official Facebook account, Isa lamang ito sa mga iniwang bakas ng Bagyong Ulysses… [Archived], Nov. 13, 2020"
False,24 ORAS EXPRESS REGALO NG RUSSIA SINUBUKAN NA ! PILIPINAS (GIFT FROM RUSSIA NOW TESTED ! PHILIPPINES)
False,Teroristang si Joma Sison inendorso ang tambalang Leni Robredo – Isko Moreno bilang mga pambato ng oposisyon sa darating na Halalan 2022. Patunay na ang dilaw at pula ay tunay na magka-kuntsaba.
False,"GRABI NAKAKAGULAT ITO. BUONG PILIPINAS MAY DAGDAG PASAHOD. GAGAWING P1000 PER DAY MIN. WAGE. LAHAT MATUTUWA SA BALITA ITO. (Wow, this is shocking. The whole Philippines will get a wage increase. Minimum wage per day will be P1000. Everyone will be happy with this news)."
False,"BREAKING NEWS AARESTUHIN NA ANDRES BAUTISTA KULONG ANG KAHAHANTUNGAN PRES DUTERTE ESCUDERO (Andres Bautista will be arrested, jailed as consequence, Pres. Duterte, Escudero"
False,THE ANOTHER FACE OF EDSA 1986. ITO ANG KABILANG MUKHA NG EDSA NA HINDI PINAKITA NG MEDIA. MILYON DIN ANG LUMABAS NOON PARA MAG PAKITA NG SUPORTA KAY DATING PANGULONG FERDINAND MARCOS SR. AT SA BUONG PAMILYANG MARCOS.
False,"UP Diliman student, Ferdinand Marcos took the 1939 bar exam and his unofficial grade was almost 98%. This was the highest score ever in history of Philippine bar exams at that time so he was apparently called to appear before the Supreme Court for an oral re-examination after which his official grade was released as 92.35%."
False,"Tapos na ang laban ni Robredo ibinunyag na ang totoong nanalo Cheating gets you nowhere Leni (Fight’s over for Robredo, the true winner is revealed ‘Cheating gets you nowhere Leni’)"
False,KUNG HINDI DAHIL SA MGA AQUINO NA YAN SANA MAY SARILING NUCLEAR NA TAYO NGAYON (If not for the Aquinos we would have our own nuclear [power plant]).
False,American hinahamon Ang china sa gyera (U.S. challenges China to war)
False,"KAKAPASOK LANG UMAMIN NA! CAYETANO NAMUTLA sa TAKOT hindi NAKALIGTAS kay PRES BBM SENADO SININGIL NA (Just in, they confessed! Cayetano paled in fear, not unscathed from President Marcos. Senate, charged!)"
False,"KAPAPASOK LANG! SA WAKAS! PRES MARCOS KINAUSAP na si SOJ REMULLA nag DESISYON na TANGGAL na sa PWESTO (Just in! Finally! Pres Marcos talked to SOJ Remulla, decided to remove from position)!"
False,"JUST IN : PRES DUTERTE CONFIRMED! MARCOS MAYOR SARA NAGFILE ng COC SEN.GO ISKO PACQUIAO LENI UMATRAS (Marcos, Mayor Sara files COC; Sen. Go, Isko, Pacquiao, Leni backs out)."
False,"KAKAPASOK LANG GRABE! PBBM at VP SARA NILUSOB ang DEPED, K-12 PROGRAM ni PNOY OFFICIAL ng TINANGGAL (JUST IN EXTREME! PBBM and VPSARA BARGED into DEPED, PNOY’S K-12 PROGRAM OFFICIALLY REMOVED)?!"
False,"Sa kauna-unahang pagkakataon sa kasaysayan ng Pilipinas, inutusan ng Pangulong Bongbong Marcos ang Navy at Coast Guard na palibutan ang mga barko ng China sa Recto Bank. (For the first time in Philippine history, President Bongbong Marcos ordered the Navy and Coast Guard to surround Chinese ships at Recto Bank.)"
False,GRABE NA ITO! China AATAKIHIN ANG Mga Eroplano NG US NA MAGBABALAS SA South China Sea! (THIS IS BAD! China WILL ATTACK any aircraft of the U.S. entering the South China Sea!)
False,"Kaugnay nito, kamakailan lang ay naging batas na ang bill na ipinasa ni Manila Representative Rosenda Ann Ocampo na nagsasabing mapaparusahan ang mga ama na hindi magbibigay ng tamang sustento at suporta sa kaniyang mga anak (In relation to this, the bill Manila Representative Rosenda Ann Ocampo filed, which penalizes a father who does not provide proper legal child support, has been passed and made into a law)"
False,"K-12 tatanggalin na daw gagi na abotan agad ako Ng mga pinsan ko (K-12 to be abolished, damn, my cousins quickly caught up with my [educational level])."
False,Lagot kayo ngayon! Barko ng China na nambomba ng water cannon ginulat ng isang USF-35 sa WPS (You’re in trouble now. USF-35 surprised Chinese ship that fired a water cannon in the WPS).
False,OMG HISTORICAL ITO! NGAYON LANG ITO NANGYARI PBBM REWARD CASH CHEQUE PARA SA MGA ATLETANG PILIPINO (Oh my God! This is historical. This happened only now. President Bongbong Marcos reward cash [and] cheque to Filipino athletes).
False,"Naging estudyante ko na si Leni, Chiz, Cayetano, at Bong Bong. Sa kanilang apat, si Bong Bong lang yung nangangamote sa economics."
False,Kakapasok Lang! Iyak Si Cong Teves! Boying Remulla Pinakulong Na Si Arnie Teves Ng Negros! Pbbm Ayos (Just in! Congressman Teves cries! Boying Remulla imprisoned Arnie Teves of Negros)!
False,"BREAKING: COMELEC Second Division TULUYAN ng IBINASURA ang DQ CASE LABAN Kay BBM | CARPIO, TE IYAK!"
False,"LOOK More than 70 million people attended the Robredo-Pangilinan Grand People’s Rally at Paglaum Sports Complex, Bacolod City."
False,"Ang gusto ko ngayong mangyari yung mga senior citizens natin, yung retirees–56 years old, 60–makapagtrabaho uli, tanggapin uli sa labor force (What I want is for our senior citizens, the retirees–[those] 56 years old, 60–to be able to work again, to be accepted back into the labor force). Source: ABS-CBN News, Harapan 2019: The ABS-CBN Senatorial Town Hall Debate, Feb. 17, 2019, watch from 30:09 to 30:21"
False,"From a friend. Please read. Be aware of this scam. Forwarding as received. Sharing from another Viber group, (By a DLSU school mate) This came from a good friend whose 30- yr old son almost became a victim of a scam yesterday. Please spread and be vigilant. All, am sharing what happened to my son yesterday. My son was almost a victim of chop chop syndicate yesterday. He was stopped along public road going to white plains. A woman stepped in front of the car and pretended to have been hit. Good thing he stopped a few feet away as he was travelling slow. The Police came almost immediately and was telling him to get in their police vehicle while holding a gun. there were 3 policemen. He was already shouting in the street to get attention that it was a scam. Since there was no bump in the hood, they brought out a pipe to hit the car as proof she got hit. He only escaped because he threw 3000 pesos in 100 bills in the air and just sped away in the car while people were already watching. Police did not chase him. We called our PNP friend. My son was the 5th victim (almost). Our friend said areas reported were green meadows, valley verde, binondo, c5 near bgc. They would get the car as chop chop and probably take him for ransom. They are REAL policemen daw (allegedly)! Grabe (severe)!!! This happened at 3pm in broad daylight. Am spreading this as i think our first defense is public awareness. Pls spread but keep names out. This is real. Fyi."
False,"SHOCKING! Ralph Recto Binansagan na Asong Baliw si President Duterte Di na Nahiya! PANOORIN (Shocking! Ralph Recto called President Duterte a crazy dog Shameless! Watch!),"
False,CHINA VS PILIPINAS JAPAN AMERICA BUMANAT NA (HIT BACK)!
False,"We never encountered any infrastructure/highway plan, for Manila or for the entire country, drawn up by Ferdinand Marcos himself or in any way attributable to Marcos,"
False,even the smallest version of RFID chips are rather large that none would ever fit into a vaccine needle.
False,CONFIRM | DONALD TRUMP JOINS CALL TO REVOKE MARIA RESSA’S DUAL CITIZENSHIP.
False,"Totoo kaya to? Convenience store na sikat sa masarap nitong karne, hindi ko inaasahan na ang karne ay ginawa mula isa isang espesyal na sangkap (Is this real? A convenience store known for its delicious meat, I did not expect that its meat is made using one special ingredient)."
False,"BREAKING NEWS… JOMA SISON, founder ng CPPNPANDF (sic), diumano, patay na… (founder of CPP-NPA-NDF, allegedly, has died)."
False,KAKAPASOK LANG DlLAWAN na-SHOCKED! BIGLAANG UTOS ni PRES MARCOS BINIGYAN ng POSISYON CONG MARCOLETA (JUST IN YELLOWS were SHOCKED! SUDDEN ORDER of PRES MARCOS GAVE a POSITION CONG MARCOLETA).
False,MAPAPABILIB KA PINAS FIGHTER JET NA GINAWA NG PINOY (YOU WILL BE AMAZED FIGHTER JET MADE BY A FILIPINO)!
False,US diplomat: We returned the Balangiga Bells because of Pres. Duterte.
False,GRABE to! BUONG PILIPINAS UMIYAK PRES MARCOS BURADO na UTANG ng PILIPINAS MEDIA at DlLAWAN NGANGA. (This is amazing! The entire Philippines cried. President Marcos cleared all of the Philippines’ debt. The media and the yellows were humiliated.)
False,"YARE! GENERAL BANTAG BABALIK NA! SA WAKAS BISTADO NA! GEN. CATAPANG WILLING MAG PARAYA SA PWESTO (Dead! General Bantag returns! At last, caught! Gen. [Gregorio] Catapang willing to step down from seat)!"
False,"Hello. It’s official. Signed at 8:44 PM. It was even on TV. Mine really turned blue. Don’t forget that tomorrow starts the new Facebook rule (aka… new name, META) where they can use your photos. Don’t forget the deadline is today!!! I do not authorize META, Facebook or any entity associated with Facebook to use my photos, information, messages or posts, past or future. With this statement, I notify Facebook that it is strictly prohibited to disclose, copy, distribute or take any other action against me based on this profile and/or its contents. Violation of privacy may be punishable by law. Here’s how to do it: Hold your finger anywhere in this message and copy will appear. Click copy. Then go to your page, create a new post and place your finger anywhere in the empty field. Paste will appear and click Paste. This will bypass the system…. He who does nothing consents."
False,KAKAPASOK LANG SA WAKAS! VP SARA UMAKSYON NA! GENERAL BANTAG BALIK BUCOR! CATAPANG UMAMIN NA REMULLA (JUST IN FINALLY! VPSARA TOOK ACTION! GENERAL BANTAG BACK TO BUCOR! CATAPANG ALREADY CONFESSED REMULLA).
False,"HALA!!! NAGSIGAWAN SA LOOB NG MALACAÑANG Nang makita SI pangulo Bongbong Marcos. 1st time nangyari ito sa palasyo napasigaw at napatili Ang ating mga kapatid na LGBT Nang makita SI pangulo (Wow!!! Screams erupted inside Malacañang when President Bongbong Marcos appeared. This is the first time it happened, our [LGBT] fellows shouted and screamed when they saw the president)."
False,"NAKAKAGULAT NA BALITA !… MARCOS UUPO NA TANGGAL SI LENI MAY EBIDENSYA PACQUIAO (Shocking news! Marcos will sit, Leni removed, Pacquiao has evidence)."
False,"KAKAPASOK LANG BUONG MUNDO UMALARMA na! AMERIKA at PILIPINAS NAGDEKLARA NA DUDURUGIN na ang CHINA? (Just in, the whole world is alarmed! The U.S. and the Philippines declared that they will crush China?)"
False,Barko ng Japan sa West Philippine Sea nagsimula nang bombahin ng water cannon ang mga Chinese (Japanese ships in the West Philippine Sea have started firing water cannons at the Chinese).
False,"FBI taken back all the face mask from China tested positivet of Coronavirus Covid 19…These are the same mask that China sent to Africa….God save us oo. [sic],"
False,Pinakamalaking deposito ng Deuterium Gas makikita sa Pilipinas (Richest deposit of deuterium gas can be found in the Philippines)
False,Just In : Sa wakas Good news Kumpirmado Na Pres Marcos Naia To Mia Atty Gadon Pirmado Na Aquino Iyak.
False,NABIGLA ANG CHINA! Armas Ng Japan INILILIPAT Na Pala DITO SA PINAS (China was shocked! Japanese arms being transferred here in the Philippines)!
False,"OMG BINULABOG ANG ADIK. IMEE NILAGLAG ANG KAPATID TINURO ADIK PALA (Oh my god! Disturbed the addict. Imee dropped his sibling, pointed out as an addict)."
False,"Maria Ressa to Maria Rehas na, NOBEL PRIZE to NO BAIL PRIZE, 6 years na kulong naging 15 years na. Patong patong na kc kawalanyaan (sic) nito. (Maria Ressa to Maria [in jail], Nobel prize to No bail prize, 6-year sentence in prison to 15 years. It’s because her shamelessness is getting too much.)"
False,"Sinabi pang may zombie outbreak na raw sa China pero tinatago lang ito ng gobyerno nila para hindi mag-panic ang mga tao (It’s been said that there’s a zombie outbreak in China but their government is covering it up it so people would not panic),"
False,"On the ID system.. In the CPP’s CASER (Compre[hensive] Agreem[e]nt on Soc[ial and] Eco[nomic] Ref[orms]) agenda, the ID system is one of those they made sure will never be imposed. Violation of privacy daw (allegedly). In truth they didn[‘t] want those with No Permanent Address to be identified."
False,"The CDC-WHO has finally admitted that the number of deaths in the US is only 9000, and not 160000 as previously reported. Source: Butch Valdes official Facebook account, Mr President , you have been duped by Sec Duque re the COVID-19 virus…, Aug. 31, 2020"
False,YES! PINALITAN NA! (Renamed!) NAIA TO MANILA INTERNATIONAL AIR PORT! PRES. BBM IDOL RAFFY SARA DU30! GOODNEWS!
False,"JUST IN: Matapos Mag BackOut sa 2022 si MAYOR INDAY SARA| Bongbong Marcos at Pres DUTERTE KASADO NA (After Mayor Inday Sara backed out of 2022 | Bongbong Marcos and Pres Duterte, locked in)!"
False,"COMELEC may inamin! BBM balak dayaing muli, 5.2 million Defective balots (sic) Nadiskubre (Comelec admitted something! Plans to cheat on BBM again, 5.2 million defective ballots discovered)!"
False,"JUST IN: Int’l Amb. ROSARIO Manalo INILAGLAG na sina CARPIO at PINATUNAYANg sila ang TUTA ng CHINA (exposes Carpio and others, proved they are Chinese lapdogs)!!"
False,ANG NAKAKAGIMBAL NA MARCOS ACCOUNT SA INDONESIA HETO NA! MGA ASEAN LEADERS NAGLALAPITAN NA KAY PBBM (The shocking Marcos account in Indonesia is finally here! ASEAN leaders are coming to President Bongbong Marcos).
False,"Papalitan Na? Pres. Marcos papalitan na ang NAIA to MIA, Atty. Gadon ilibas (sic) na ang mga Ebedensiya (sic) (Will it be changed? President Marcos to rename NAIA to MIA, Atty. Gadon has evidence)."
False,Ang Unang Nuclear ng Pilipinas Dumating Na! Sandatahang Lakas ng Pilipinas Papantay na sa China (The first nuclear (submarine) of the Philippines has arrived! The Philippines’ Armed Forces will now be on par with China).
False,BARKO NG CHINA NAGIMBAL! China Coast Guard KUMARIPAS NG PAPUTUKAN Ng PH Navy Sa Scarborough (Chinese ship was shocked! China Coast guard hurried off after the Philippine Navy fired at them in Scarborough Shoal)!
False,"CHINA, UMATAKE ULIT! PERO IMBES MANALO, SILA ANG KINARMA! (China attacked yet again! But instead of winning, they received karma!) LATEST VIDEO NG PAG-ATAKE. CHINA NAAKTUHANG NANG-AATAKE! KIKILOS NA ANG PINAS. NAPAATRAS ANG CHINA! (Latest video of the attack. China caught attacking! The Philippines is making its move, made China retreat!)"
False,JUST IN! RAMOS NANAWAGAN NA BUMABA NA SI PRES. DUTERTE SA PWESTO! PANOORIN NIYO (Just in! Ramos called on Pres. Duterte to step down from his position! Watch this)!
False,"YES! UNANG BATAS ni IMEE MARCOS bilang SENADOR, APPROVE NA (Yes! Imee Marcos’ first law now approved)!"
False,KAKAPASOK LANG (JUST IN) GOOD NEWS PBBM BIGLAANG UTOS MARCOLETA BlNlGYAN ng POSlSYON (PBBM SUDDEN ORDER MARCOLETA GIVEN A POSITION) D.A SECRETARY DlLAWAN IYAK (YELLOWS CRY).
False,"Inendorso ito ng doktor na sikat sa pagbibigay payo tungkol sa iba’t ibang uri ng sakit, ito ang Arthriheal (Endorsed by a doctor famous for giving advice about different types of illnesses, this is Arthriheal)."
