RATING,QUOTE
FAKE,"I never said that Ms. Diaz is not entitled to drugs just because she is a sports medalist. Neither did I aver that she was part of a drug list,"
FAKE,"I apologize to the entire Filipino Nation for the terrible suffering caused as a result of the failure of my colleagues and myself in drafting the 1987 Constitution. It was our fault that the 1987 Constitution is full of terrible lapses in logic. This happened because President Cory Aquino gave us only 4 months to rush-draft this Constitution, and we did not have enough time to test the logic of the draft."
FAKE,Manny kinumpirma ang pamamaalam. Mommy Dionisia pumanaw na (Manny confirmed she has departed. Mommy Dionisia has passed away).
FAKE,"Kung kasalanan maging bobo, yes guilty ako! Dahil hindi ako nabigyan ng pagkakataong makapag-aral ng [sic] dahil sa hirap sa buhay... Guilty ako kung kasalanan ang walang pinag-aralan. Pero malinis ako at hindi ako corrupt at magnanakaw."
FAKE,"Kris Aquino, KAKASOHAN (sic) ang OSPITAL kung saan DINALA si NOYNOY AQUINO (Kris Aquino will sue the hospital where Noynoy Aquino was brought)!"
FAKE,"Sa susunod Na election Wag ninyong iboboto ang Ang (sic) mga kaalyado ni Duterte kung Ayaw ninyong Malubog sa Utang (In the next election, do not vote for allies of Duterte if you don’t want to be buried in debt)!"
FAKE,"KAKAPASOK LANG (Just In): BREAKING NEWS PANGULONG DUTERTE AARESTOHIN SI BISHOP PABILLO RAPIST NA PARI BUKING (President Duterte will arrest Bishop Pabillo, rapist priest caught)."
FAKE,"SIRAAN MAN AKO NG KUNG SINO-SINO MANANATILI PA RIN SILANG SINUNGALING SA MATA NG TAONG NAKAKAKILALA SA AKIN NG TOTOO (Even if people slander me, they will remain liars in the eyes of the people who truly know me)."
FAKE,"Pinapaalalahanan po namin ang lahat na magingat sa mga kumakalat na text at online scam, ito po ay mahigpit naming tinututulan. Maging mapanuri po sa mga natatanggap ng mensahe at tawag,"
FAKE,"Si Sara, mayora ‘yan, hindi yan kung sino lang. Diyos ‘yan sa Davao. Hindi naman ninyo pera ang ginamit sa mga tarpaulin kaya wala kayong pakialam d’yan (Sara is a mayor, not just anybody. She’s God in Davao. It’s not your money that paid for her campaign tarpaulins, so back off),"
FAKE,DATING PANGULONG JOSEPH ESTRADA PUMANAW NA SA EDAD NA 83 (Former president Joseph Estrada passed away at the age of 83).
FAKE,NAAWA AKO SA MGA SENIORS (I felt pity for the senior [high school students]) SAYS DEPED SECRETARY.
FAKE,"Marcos’ votes decreased by 20M after nine minutes,"
FAKE,"Huwag po nating maliitin ang Sinovac. Bagamat 50.4% lang ang efficacy nito, mas mainam na ito kesa wala. Hindi lamang talaga pwede sa mga health workers ang mababang efficacy rate. Pwede na ito sa mga mahihirap nating mga kababayan kaysa masayang."
FAKE,Luxury isn’t for the lazy. One reason why money exist is to seperate dreamers who execute their dreams from people who sleep and dreams [sic].
FAKE,"Kapag hindi na bawal lumabas ang mga bata o menor de edad, ipapasyal.ko (sic) rito ang aking mga apo (If children or minors are no longer prohibited from going out, I’ll take my grandchildren for a stroll here). Manila Bay Beach Front. Roxas Boulevard, Manila. Source: Jay Sonza official Facebook account, Kapag hindi na bawal lumabas ang mga bata…, Jan. 31, 2021"
FAKE,KUMPIRMADO: MGA ESTUDYANTENG LUMALABAN SA MILITAR TINANGGALAN NA NG SCHOLARSHIP AYON SA NYC CHAIR (Confirmed: Students fighting against the military had their scholarships removed according to the NYC Chair)!
FAKE,"PAGKAIN NGA WALA SILANG PAMBILI, BAKUNA PA KAYA. HUWAG MAG-INARTE KASI MAHIRAP LANG KAYO AT PABIGAT KAYO SA GOBYERNO. Kasalanan niyo kung hanggang ngayon mahirap pa rin kayo, sa gobyerno niyo lahat inaasa ang pangangailangan ninyo. BAWAL ANG MAG-INARTE SA PANAHON NG PANDEMIC."
FAKE,"24 0RAS: EFREN ‘BATA’ MANALANG REYES ‘THE MAGICIAN’, PASSED AWAY AT THE AGE OF 65."
FAKE,"President Duterte’s effort against the COVID-19 should be appreciated by the Filipinos. They should appreciate it instead of rallying all night, all day. They are promoting the transmission of COVID-19. Though the Philippines has a controversial government, It has the worst citizens, particularly it’s (sic) opposition."
FAKE,"Lesson yan sa inyo na kung boboto kayo sa susunod ang inyong iboboto yung hindi minumura ang God at hindi SINUNGALING, hindi RAPIST, hindi MASS KILLER, hindi MAGNANAKAW."
FAKE,Salamat sa mga nagtatanggol sa mga NPA [New People’s Army]. Kailangan natin Protektahan ang NPA. Pagasa din sila ng ating bayan. Dapat makiisa ang Gobyerno sa Hangarin ng NPA. Eto ang Pangako ko kapag ako naging Pangulo.
FAKE,President Duterte is one of the best politicians I have ever met. Filipinos are very lucky to have him as their leader.
FAKE,"Breaking News: Kris Aquino Tinakbo sa Hospital matapos Mag Positive sa sakit na COV… (Kris Aquino rushed to hospital after testing positive for COV…),"
FAKE,"After the first shot, she had a fever of 38 degrees, but the next day it went down to just over 37, and that was it. After the second shot, her temperature went up a little, but then came down again. She feels well, and the titres are high."
FAKE,Pag my (sic) nag ikot ng vaccine galing brgy o city health wag kayo magp inject ah delikado 5 ang patay dito s tarlac now lng knina lng 9am sila nainject un mga tao n nag inject hnd n makita! Plss (sic) pass this para malaman ng iba..
FAKE,"Actually against din ako sa barrier na yan sa mga motorsiklo,siguro ma i a advice ko lang ,dapat siguro naka talikod ung angkas para hindi na kailangan ng barrier na yan (Actually, I am also against those barriers on motorcycles. What I can advise, maybe, is that the passenger should turn backwards so a barrier would not be needed)."
FAKE,"August 24 magbubukas na ng klase, patay kung patay (Classes will open on August 24, if we die, we die)."
FAKE,"Hindi ako NPA! Pero kung kinakailangan Susuportahan ko sila. at wala kayong Pakialam! kung sakaling sumali ako sa kanila. Ang importante ay suportado kami ng mga presidente at ng ibang Guro namin para makapagrally dito sa UP at sa ibang Unibersidad. #HINDI KAMI TERORISTA (I am not an NPA! But if needed, I will support them and you should not care if I join them. What is important is that we are supported by our presidents and teachers to rally here in UP and in other universities. #WE ARE NOT TERRORISTS)."
FAKE,"Ito naman talaga ang tunay at totoo ko na kulay ‘dilaw’ kaya gusto ko si Lenie [sic] manalo pagka presidente (This is actually my real and true color — ‘yellow,’ that’s why I want Leni to win as president)."
FAKE,Ex beauty queen burn’t alive for stealing make up kits and hair in calabar (Vi0deo and pictures attached).
FAKE,Breaking News: Piolo Pascual Patay Matapos Barilin sa Ulo ng mga Car Jacker (Piolo Pascual dead after getting shot in the head by carjackers) | WATCH |.
FAKE,Karamihan sa nakaexperience ng teen pregnancy ay kabataan (Most of those who experience teen pregnancies are the youth).
FAKE,Ang inyong mga anak ay hindi ninyo mga anak. Dumaan lang sila sa inyo ngunit hindi niyo sila pag-aari. SISIRAIN KO ANG KANILANG KINABUKASAN (Your children are not your children. They only come through you but they do not belong to you. I WILL DESTROY THEIR FUTURE).
FAKE,Robredo’s Hometown Naga City Named As Shabu Capital City Of The Philippines.
FAKE,Pwede naman pong mag basketball pero dapat may social distance sa bawat player Kahit mga 3 meters away (You can play basketball but there should be social distance between each player of about 3 meters).
FAKE,"Tama lang ‘yung limang pisong tubo kada kilo ng palay. Ang problema kasi sa mga magsasaka, gusto nila maging asendero (A profit of five pesos per kilo of unmilled rice is just right. The problem with farmers is that they want to be large farm owners)."
FAKE,"We would like to make it clear that there is no schedule yet for the second batch of the Social Amelioration Program (SAP),"
FAKE,"Security Guard ng ABS-CBN Nagbigti sa Loob ng Mismo ng Opisina Ilang Oras Matapos Ipasara ng NTC (ABS-CBN’s security guard hanged herself inside the office hours after NTC ordered network’s shutdown),"
FAKE,"Wala dapat sisihin sa pagsasara ng ABS-CBN kung hindi mismo sila. Kung hindi sana nila sinaktan ang damdamin ng Presidente eh hindi na sana hahantong pa sa ganito (No one should be blamed for the shutdown of ABS-CBN but the station itself. If they didn’t hurt the President’s feelings, it wouldn’t have reached this point)."
FAKE,"May kasalanan din kami, nagkamali kami (We also had mistakes. We were wrong), Sorry for that. See you next Season mga Kapamilya."
FAKE,"BREAKING NEWS: IATF has allowed Seniors to go anywhere they like during the GCQ as long as they are accompanied by their parents. Source: Jay Sonza, This is just one example…, May 4, 2020"
FAKE,Karapat dapat lang patawan ng karagdagan bayad ng mga Overseas Filipino Workers (OFW) ang PHILHEALTH tutal Dollars naman yung kinikita nila (Overseas Filipino Workers [OFWs] deserve the increase in contributions because they earn in dollars).
FAKE,We are happy to report that 80% of the 18 million households in the country had already received their Social Amelioration Benefits.
FAKE,"It’s not only insensitive and callous, but also, dangerous, since it downplays the urgency and necessity of immediate relief and food assistance to those whose jobs and livelihood are now heavily affected."
FAKE,President Rodrigo Duterte has been an exemplary president. He gives great care to his people and puts the people first before others. I wish every nation’s leader is just like him. What a very good president.
FAKE,"Pres. Duterte is the kind of leader who knows the way, goes the way and shows the way. Filipinos are very fortunate to have him. Seriously, he looked so overworked. He may not be perfect but he truly loves his country. Philippines doesn’t have the worst government. It actually has the worst citizens."
FAKE,"Hindi tulong financial ang kailangan ng taong bayan para labanan ang Covid 19, kundi ang pagtanggal ng mga pulis at militar sa ating mga lansangan (It’s not financial assistance that the public needs to fight COVID-19, but getting rid of the police and military from our streets)."
FAKE,I am amazed how President Duterte manages his own country in this time of crisis. He is better than Donald Trump. His leadership is extraordinary.
FAKE,President Duterte declares enhanced community quarantine in entire Luzon.
FAKE,"BREAKlNG NEWS: PAALAM (Goodbye) ‘BAMBOO MANALAC’, SaIamat sa lnspirasyong Binigay Mo (Thank you for the inspiration you’ve given)…1976-2020 (MASELANG PANOORIN) (Sensitive to watch)."
FAKE,Paano ang mga preso? Sila dapat ay pansamantala ng palayain. Hahayaan na lang ba natin sila magkasakit sa kulungan (What about the prisoners? They should be temporarily freed. Will we just allow them to get sick in prison)?
FAKE,I call on the government to exempt childrens from total lockdown. The safety measures is depriving the children to explore their capacity to perceive the world. I think these is the area I want the government to consider (sic).
FAKE,consuming alcoholic beverages may help reduce the risk
FAKE,"Dapat pag umubo, sana pahigop… para di na kumalat pa… (If you’re going to cough, you should suck it in… to prevent its spread…)."
FAKE,"Ngayon kasi, parang nangingibabaw ulit iyong public order and safety na dapat sana supportive lang siya sa health concern. So, sana hindi masyadong grabe ‘yung focus sa military, sa kapulisan, kasi ito, health concern ito (Now, it looks like public order and safety are given precedence when they should just be supportive to the health concern. [I] hope there won’t be too much focus on the military, the police, because this is a health concern)."
FAKE,BREAKING NEWS: KOBE BRYANT’s ELDEST DAUGHTER ‘NATALIA BRYANT’ left a ‘Suicide VIDEO’ of Herself ‘COMMITTING SUICIDE’ After BEING BULLIED… | BBC-News
FAKE,Breaking! National University Students Walks Out From Sen. Hontiveros Speech.
FAKE,BBC NEWS EXCLUSIVE: MARCELITO POMOY FOUND DEAD IN HIS HOTEL ROOM AFTER LOSING AMERICA GOT TALENT
FAKE,Duterte goes to China’s aid; Philippine General Hospital to receive coronavirus patients from Wuhan.
FAKE,"China Seeks For Court’s Approval to kill over 20,000 Patients,"
FAKE,Hindi ko mapa-STOP ang Coronavirus dahil hindi naman ako nakakapagsalita ng Chinese (I cannot command the coronavirus to stop because I don’t speak Chinese).
FAKE,"Nakausap ko ang Diyos — ang kumakalat na virus ay kaparusahan sa pagsira sa aming Simbahan. Hindi ko ito mapipigilan, ito po ay itinakda. Ngunit ang mga kasapi po ay walang dapat ipag-alala, kami po ay exempted sabi ng Diyos. (I have spoken with God — the spreading virus is punishment for destroying our church. I can’t stop this, this was meant to happen. However, our church members have nothing to worry about, God said we are exempted)."
FAKE,"‘DUTERTE, PLEASE SAVE AMERICA’ 100,000 americans gathered to force-elect President Rodrigo Duterte in US."
FAKE,"Dahil pabaya ang gobyerno kahit kalapit nating bansa hindi na nagpadala ng relief goods hindi tulad noon sagana ang tulong na natatangap natin (Because the government is negligent, even neighboring countries are not sending relief goods unlike before when we received a lot of help)."
FAKE,CELINE DION DIES IN AMERICAN HOSPITAL AFTER LONG SICKNESS.
FAKE,"Dahil sa bagong drug war Utos ni madam VP Leni Dapat walang dalang Baril ang mga Pulis pag my raid, ito na bagong sandata ng ating kapulisan… (Because of the new drug war, Madam VP Leni banned the policefrom carrying guns during raids, so these are the new weapons of our police force)… …Yung may drug operation pero bawal na gumamit ng baril (Where there is a drug operation but you cannot use a gun)… …BAWAL ANG BARIL SA DRUG RAID OPERATIONS – VP LENI LUGAW ROBREDOKay gibawal man sa ato ang Bise Presidenti ang Pusil panahon sa Drug Raid Operations, nangita ug alternatibo nga pama-agi aron maka sukol ang atoang mga kapulisan (Guns are banned from drug raid operations – VP Leni Lugaw Robredo. Because the vice president has prohibited guns during drug raid operations, they should find alternative ways for our policemen to fight back)… …Di lng gihapon ta kumpyansa, gamiton nto ato inisyatib kung mag drug operation (If you still don’t have the confidence, let’s use this as an initiative if there’s drug operation) okeeeeyyy keeeyyooooww!!"
FAKE,"Bilang Co-Chairman ng ICAD, agad kong ipag-babawal sa lahat ng kapulisan ang pagdadala ng baril o anuman uri ng sandata during Raid and Police Operation ng sagayon masiguro ko walang mamamatay na suspek. Bagamat hindi maiiwasan na may malagas sa ating mga kapulisan. Tututulong po ang gobyerno sa pagpapalibing sa kanila (As co-chair of ICAD, I will immediately ban all police from carrying guns or any other type of weapon during raid and police operations to ensure no suspect will die. While we cannot prevent the death of our police officers, the government will provide them with burial assistance)."
FAKE,"BREAKING NEWS: Actress na si ‘SHAINA MAGDAYAO’ dead on arrival nang dalhin sa E.R. dahil sa sakit na Hypothyroid. | Today; 24 Oras (BREAKING NEWS: Shaina Magdayao, dead on arrival when brought to E.R. due to [hypothyroidism])"
FAKE,"We have the sole mandate for the purpose of handling all public procurements in Philippines. Source: Philippines International Development Agency, Homepage, accessed Oct. 22, 2019"
FAKE,"LIBRENG PA PUKE para sa mga nais magpagawa ng puki.. 18 pataas, handog lingkod bayan para sa lgbt. first come, first served no advance registration(FREE FEMALE GENITAL CONSTRUCTION for those who want to get female genitals.. 18 years old and above, a public service offering for the LGBT. First come, first served. No advance registration),"
FAKE,I know…Bongbong will win. Respect him. Love him. Matinong tao si Bongbong (Bongbong is a sensible person).
FAKE,"Pwedeng pagkakitaan ng ating mga kababayan pede nilang kalkalin bakal tanso, plastic, etc…pede ibenta sa junkshop. Hindi dapat ibinalik ang basura sa Canada(It could have been a source of income for our fellow Filipinos. They could have looked for steel, bronze, plastic, etc. and sold them to a junk shop. The waste should have not been returned to Canada)."
FAKE,"LEAD VOCALIST NG KAMIKAZEE JAY CONTRERASAT 6 KASAMA TIMBOG SABUY BUST OPERATION (Lead vocalist of Kamikazee, Jay Contreras, and 6 others were caught in a buy-bust operation)."
FAKE,"Ninoy is not a hero… Ever since he became a politician, he did nothing but talk… talk and talk… and talk… and talk."
FAKE,"Drug Suspek Na Estudyanteng Babae Ng Ateneo Pinaghubad At Pinatuwad Ng Mga Pulis (Female Ateneo student who is a drug suspect, ordered to strip and bend over by police) "
FAKE,Gay language as pambansang wika ng Pilipinas (Gay language as the national language of the Philippines). – Gretchen Diez
FAKE,"Justin Bieber sends 3 private plane for Amazon with 80,000 liters of water. A Pure Hearted Guy."
FAKE,Ang kalaban natin ay ang mga salot na Komunista. Ginawa lang ni Gen. Palparan ang tungkulin nyang proteksyonan ang bayan!#FreeThePatriot#FreePalparanNow (Our enemy are the pestilent communists. Gen. Palparan only did his job to protect the country!)
FAKE,"Hindi porke’t maraming napagawang infrastructure project ang mayor ng lungsod ay pwede ng sabihin ninyo na matino at magaling siya. Dapat malaman nyo na kada building, kalsada, tulay at iba pa na pinapagawa ng isang local official ay may mga kumikita dyan ng kickback na halos 50 percent of the total project costs (Not because a city mayor has made a lot of infrastructure projects doesn’t mean he is honest and competent. You must know that in every building, road, bridge, among others, constructed by a local official, there are people who gain from kickbacks reaching almost 50% of the total project costs)."
FAKE,"MASAMA ANG LOOB KO DAHIL AYAW AKONG SUPORTAHAN NG BUONG ATENEO, DLSU, CSA, BRENT, POVEDA, PHILIPPINE SCIENCE, U.P. AT IBA PANG MGA PAARALANG MAY MATATAAS NA ANTAS NG URI NG TAO AT MGA EDUKADO (I feel bad because people from Ateneo, DLSU, CSA, Brent, POVEDA, Philippine Science, U.P. and other schools with highly educated people don’t want to support me)."
FAKE,Ayaw kong maging investment ng parents ko (I don’t want to be an investment of my parents).
FAKE,Mahalin natin ang mga magsasakang mahihirap dahil sila ang naaapektohan [sic] sa krisis (Let us love the poor farmers because they are the ones affected by the crisis). – Sen. Bam Aquino
FAKE,"Masakit man sa kalooban ko ang magpaalam, nanghihinayang lang ako, kasi nabawasan na naman ng isang productibong senador ang bansa (While it’s hard for me to say goodbye, I also regret it because the country just lost another productive senator)."
FAKE,"‘Huwag mong gigisingin ang Higanteng natutulog [INC ang tinutukoy](Don’t wake up the sleeping Giant [Referring to INC]).’– Former President Ferdinand E. Marcos ‘Huwag mong pakialaman ang kaisahan ng Iglesia Ni Cristo (Don’t mess with the unity of Iglesia Ni Cristo).’– Former Senator Miriam Defensor Santiago ‘Kung gusto mong gumulo ang buhay mo, guluhin mo ang Iglesia Ni Cristo (If you want to mess up your life, mess with the Iglesia Ni Cristo).’– Former Senate President Juan Ponce Enrile"
FAKE,"Kung kaya ng Davao City, kaya din ng Lungsod ng Maynila. Di bale na ako gumaya kay Pangulong Duterte. Basta maganda naman (If Davao City can do it, the City of Manila can, too. It doesn’t matter if I copy President Duterte. As long as it turns out great)."
FAKE,"Kayong mga MUSLIM bumalik na kayo sa MINDANAO doon kayo nararapat hindi dito sa MAYNILA mga Batang Maynila lang ang dapat nandito sa Maynila hindi kayo (You Muslims should go back to Mindanao, that’s where you belong, not here in Manila. Only the Manila-born should be here in Manila, not you guys)."
FAKE,"DAHIL SA PATULOY NA PAG-ASENSO NATIN, MAGKAKAROON TAYO NG RAFFLE DRAW (Because of our [PCSO] growth, we will have a raffle draw)."
FAKE,H’wag nating paniwalaan agad ang mga kwento nila. Pwedeng sinisiraan lang ang mga Chinese. Pwedeng nagha-hallucinate lang ‘tong mga ito. Ingat kayo sa mga sinasabi ninyo kasi pwedeng kasuhan ang mga mangingisdang ito.
FAKE,"Dahil sa pagkatalo ng Ocho Derecho ay nanganganib na magunaw ang buong Mundo, Mababawi lamang natin ang Sumpa kung ibabagsak natin ang rehimen Duterte at iupo natin bilang bagong banal na pangulo si Leni Robredo ang babaeng hindi nagkasala at ang taga tubos ng sanglibutan (Because of Ocho Derecho’s loss, the world is at risk of collapse. We can only reverse the curse if we bring down the Duterte regime and put at the seat the new, holy president Leni Robredo, the woman without sin and the savior of the world)."
FAKE,"LOOK | Giniba ng nakaraang administrasyon ang statue na ito dahil ayaw nila sa kanya. Pero ngayon, balak na ibalik ulit ang dating hitsura ni Marcos na nagsisimbulo ng Marcos Highway, Gusto mo bang ibalik ito (LOOK | The past administration took down this statue because they didn’t like him. But now, there’s a plan to bring back the old face of Marcos that symbolizes the Marcos Highway, Do you want it back)?"
FAKE,"how Obama is afraid asking you a questions (sic), because he knows that your replies are brilliant."
FAKE,Sa lahat ng hindi bumoto sa otso diretso… lumabas na kayu dito sa simbahan.. Wala na kayung karapatan magsimba sa Dios!! Mga traydoor.. (To all those who did not vote for otso diretso… get out of this church.. You have no right to worship God!! Traitors..)!!
FAKE,"The Philippine version of democracy as of late is best called a government by stupid people, for stupid people and of stupid people. The result is you get a government that buys the people, poor the people, and off the people."
FAKE,trillanes gustong pa imbistigahan kung san galing ang tagong yaman ni manny ([T]rillanes wants to probe the source of Manny’s hidden wealth).
FAKE,Hindi masama ang kidnapping kung hindi sinaktan ang biktima (Kidnapping is not bad if the victim was not hurt).
FAKE,"HOT ISSUE: BAM AQUINO INANGKIN ANG LRTSA KANYA DAW HINDI KAY PRRD (Bam Aquino grabs credit for the LRT [he] claims it’s his, not [President Rodrigo Roa Duterte’s])!"
FAKE,"DAHIL SA PAG LAGO NG AMING AHENSYA MAMIMIGAY KAMI NG HOUSE & LOT PARA MAKASALI SUNDIN LANG ANG MGA DAPAT GAWIN (Because of our agency’s growth, we will be giving away house & lot, to join, just follow the instructions)!"
FAKE,Mga tira-tirang pagkain sa mga restaurant ang dapat ibigay sa mga mahihirap – Bam Aquino (It is leftover food from restaurants that should be given to the poor — Bam Aquino)
FAKE,"LIVE LEAK: Isang Bakasyunistang Naghamon Sa Ama Ni … Natagpuang Patay (Live Leak: Tourist who accosted … dad found dead),"
FAKE,"If you look at anything that’s been successful, whether it’s looking at financial models or trying to prevent fake financials, trying to prevent those things from happening. It has always been the most successful ones included machines… Source: UNESCO, Is journalism in crisis? Interview with Rappler’s Executive Editor, Maria Ressa, April 4, 2017, watch from 0:49 to 1:06"
FAKE,MANILA — President Rodrigo Duterte criticizes the dishonorable attitude and unreasonable manner showed by House Majority Speaker Rolando Andaya Jr. towards Department of Budget and Management (DBM) Secretary Benjamin Diokno during the latter’s appearance in the House of Representatives last Wednesday (December 12).
FAKE,Wala pong pang bu-bully kung ginagamit lang naman ni … ang abilidad nya sa taekwondo! Di po ba pwede na pina-praktise lang ni … ang skills nya sa taekwondo (There was no bullying if … was only using his skills in taekwondo! Couldn’t it be that … was just practicing his taekwondo skills)?
FAKE,"Before the world learned of Cambridge Analytica and Russian trolls (to skew public sentiment), there was Rodrigo Duterte’s presidential campaign in the Philippines,"
FAKE,"BREAKING NEWS! After 2 months of keeping it a secret. We can finally reveal that DISNEY will be developing an 80 hectare theme park in Toril, Davao City. After DisneyLand Japan, Hong Kong, and Shanghai their next location in Asia is Mindanao, Philippines. Have a blessed Sunday everyone."
FAKE,"Siyam na Minutong Sampung Milyon ni LeniRobredo (LeniRobredo’s nine-minute ten million),"
FAKE,"PANOORIN! HINALUNGKAT AT PINAKITA SA PUBLIKO MGA NAKATAGONG YAMAN NI TRILLANES (Watch! Trillanes’ hidden wealth, dug up and exposed to the public),"
FAKE,"JUST IN: PRRD IPAPAKULONG SI RISA HONTIVEROS DAHIL SA NAKAWAN SA PHILHEALTH! (Just in: PRRD is having Risa Hontiveros jailed for corruption in PhilHealth),"
FAKE,Thousands of unused Robredo’s slippers found in Abandoned NPA Camp.
FAKE,"We are the first sovereign state who did scientific research and completely mapped the Benham Rise, therefore in behalf of the People’s Republic of China, I, Wang Yi, foreign minister, claim the entire eastern Philippine Sea and declare the Benham Rise as Chinese territory."
FAKE,"Desiplina (sic) ng demokrasya. Samahan ninyo kami para alagaan ang kalikasan. Suportahan ang Partidong Liberal. Clear Boracay, Clear Pasig River. (The discipline of a democracy. Join us in taking care of the environment. Support the Liberal Party. Clear Boracay, Clear Pasig River)."
FAKE,"Catholic Church: Raping Children is ‘Religious Freedom’ for Pedophile Priests,"
FAKE,CCTV REPORT: Paalam Queen of All Media Ms. Kris Aquino. Makakasama Mo Na Rin ang mga Magulang Mo. 1971-2018 (CCTV Report: Goodbye Queen of All Media Ms. Kris Aquino. You’ll finally be with your parents. 1971-2018).
FAKE,"Philippines Rodrigo Duterte Adjudged World’s Best President,"
FAKE,BREAKING NEWS: Senator Franklin Drilon killed in an ambush in Iloilo City.
FAKE,"– 45% believe Robredo has mental problems, 26% do not, and 29% are undecided on the matter – 55% were unbothered by the vice president’s mental issues while 44% were; and – 61% believe the vice president’s health is a public matter, 33% say it is private and does not need to be made known, while 6% had no opinion."
FAKE,"Ma’am, confirm lang po namin: Kapag umulan po sa Sept. 21, tuloy pa rin ba ang bayad sa amin (Ma’am, just to confirm, we’ll still get paid even if it rains on Sept. 21)?"
FAKE,"Marami kasi ang lumalabas sa mga pahayagan, sa media na iyon nga 6.4, tapos iyong epekto na parang 6.4 iyong buong Enero hanggang Agosto. Pero kung talagang uh, iko-compute mo it’s 4.8. (Several reports in newspapers, in the media, show the 6.4 percent inflation rate covers January to August. But if you compute for it, it’s 4.8 percent for the past eight months if I’m not mistaken). Source: Radyo Pilipinas, Cabinet Report sa Teleradyo, Sept. 8, 2018, watch from 1:18:33 to 1:18:55"
FAKE,"BOOM! RISA PUMANIG SA PITONG BINATA NA NAGVIRAL WALA DAW MALI SA KANILANG GINAWA! PANOORIN (Boom! Risa sided with seven young men who went viral, said they did nothing wrong! Watch)."
FAKE,Kumpirmado! Napakaraming Shabu sa Balwarte ni Leni Robredo nabulgar sa Publiko (Confirmed! Tons of shabu in Leni Robredo’s hometown revealed to the public).
FAKE,"Paalam BOSSING 1954-2018, Salamat sa mga taon mo sa EB. | CCTV REPORT (Goodbye BOSSING 1954-2018, thank you for your years on EB | CCTV REPORT.)"
FAKE,"WATCH! Mar Roxas may mensahe sa Publiko Kailangan daw tayo magkaisa para labanan ang Pangulo (Watch! Mar Roxas has a message to the public We need to unite to fight the President),"
FAKE,"KWINTAS NA SUOT NI KRIS AQUINO SA CRAZY RICH ASIAN PREMIERE SI IMELDA MARCOS ANG MAY ARI (Necklace Kris Aquino wore at Crazy Rich Asian [sic] premiere owned by Imelda Marcos)!,"
FAKE,NEWSBREAK: COMMISIONER LAPEÑA MASISIBAK NA RIN TULAD NI FAELDON DAHIL NALUSUTAN NG DR0GA (Newsbreak: Commissioner Lapeña to be sacked like Faeldon because drugs slipped under his watch)!
FAKE,"PINAY DH SA MIDDLE EAST, ‘GINAHASA NG TATLONG KATRABAHO AT PINOST PA SA SOCIAL MEDIA ANG BIDYO’, BABAE KRITIKAL (Filipina domestic helper in the Middle East raped by co-workers who posted the video on social media, woman in critical condition)!"
FAKE,Many observers wonder why some of the most important issues that has been tackled and presented during the Senate investigation was not aired nor covered by known Media outlets in the country.
FAKE,"PANOORIN: SHARK NATAGPUANG LUMALANGOY SA MARIKING RIVER GRABE 4.4 MILLION VIEWS AGAD ANG VIDEO NA ITO (Watch: Shark found swimming in Mariking River, Intense, this video already has 4.4 million views)."
FAKE,"A guide to claiming PHP 6,000 monthly pension for senior citizens. Starting at AGE 60. Gift from DU30!"
FAKE,Law Expert To ICC: You Cannot Prosecute A President With Very High Approval Ratings In His Country.
FAKE,"ARESTADO NA SI NOYNOY AQUINO PASOK NA SA KULUNGAN SA KASONG GRAFT (Noynoy Aquino arrested, jailed for graft),"
FAKE,"LP PINAINOM NG BEER ANG MGA KABATAAN PARA SUMAMA SA RALLY (LP made the youth drink beer so they could join rally),"
FAKE,"PATAY SI RONALD ‘BATO’ DELA ROSA MATAPOS SIYANG PAGBABARILIN SA HARAP NG BUREAU OF CORRECTIONS. (Ronald ‘Bato’ Dela Rosa dead after getting shot in front of Bureau of Corrections),"
FAKE,"ENRILE SINAMPAL SI TITO SOTTO SA PLANONG PAGPALABAS KAY DE LIMA (Enrile slaps Tito Sotto for planning to release De Lima),"
FAKE,"HONTIVEROS, ginawang 65 yrs old ang MINIMUM AGE ng SENIOR CITIZEN at gustong ipatigil ang P500 na PENSION nila kada buwan (Hontiveros made 65 the minimum age for senior citizens and wants to stop their P500 monthly pension)!"
FAKE,"Look: ‘PRES.DUTERTE TO CARDINAL TAGLE: Your Job is to Educate the Faithful, My Job is to Eradicate Those who are Killing the Faithful,'"
FAKE,"Mga delikadong dahilan kung bakit di mo dapat ilagay sa refrigerator ang itlog (Harmful reasons why you should not put eggs in the refrigerator),"
FAKE,"Silipin: Boracay makalipas ng ilang linggong rehibilitasyon (Look: Boracay a few weeks after rehabilitation),"
FAKE,"Law Expert to ICC: You cannot prosecute a President who has a very high approval ratings in his country!,"
FAKE,"Dear Fellow Filipinos, Dahil sa sunod-sunod na scandals (Because of a series of scandals) involving public officials, Katay (Butcher) Digong had a meeting with his top leaders! #WorryMode #NgaNga (lit. agape)#AlamNaThis (this is already known)#SilentNoMorePH Source: Silent No More PH, May 28, 2018"
FAKE,"NAG BABAGANG BALITA: SEN. TRILLANES HANDA NA UMANONG SUMAKABILANG BUHAY! NAGPAALAM NG MAAGA SA MGA TAO! PANOORIN (Breaking news: Sen. Trillanes says he’s ready to go to the afterlife! Bidding people an early goodbye! Watch),"
